Productgroepcode,Productgroep_oms,Productcode,Product_omschrijving,Product_description,Product_synoniemen,Meeteenheid,Hoeveelheid,Commentaarregel,Verrijkt_met,Bevat_een_spoor_van,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
3,Brood,2821,"Brood tarwe- m pompoenpitten","Bread brown w pumpkin seeds","Bruinbrood tarwe- m pompoenpitten",g,100,"Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.",,,1164,277,"12,3","12,3",0,"2,1","38,2","1,9","36,3",0,"5,4",0,"34,7",,"7,1","6,7","1,6","1,5","3,4","0,1","3,3",0,0,0,0,0,,"0,01",,"0,01",0,"1,15","0,01","0,4",,"0,03",0,"0,01",0,"0,02",,,,,,0,"0,01","1,52","0,01",,0,,"3,3",,,,,"0,07",0,,0,0,0,0,0,,0,,,,0,0,,0,0,,0,,,0,0,"0,01",0,,0,0,,,,"0,07","0,8",360,254,31,259,101,"2,2",0,"2,2","0,17",4,"1,82",52,"2,4",0,0,0,0,0,63,,0,,0,0,0,"0,1","0,1",0,"0,2",0,,,,"0,1","0,07","0,08",0,"1,6",35,35,0,0
3,Brood,2830,"Croissant kaas-","Croissant cheese",Kaascroissant,g,100,"Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.",,,1673,400,"10,6","4,2","6,5","1,4","39,1","4,1",35,0,"2,3",0,"24,2","0,1","21,8","20,6","11,8","5,7","1,9","0,2","1,8","0,6","0,08","0,16","0,14","0,34",0,"0,47",0,"1,48","0,17","6,95","0,1","1,81",,"0,05",0,"0,03",0,"0,01",0,0,0,0,0,"0,12","0,26","5,32","0,02",0,0,0,"1,78",0,0,0,0,"0,17",0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,"0,02","0,01","0,51","0,05",,0,0,0,,,"0,55","35,7",481,99,84,117,19,"0,7",0,"0,7","0,11",5,"0,9","64,1","1,7",27,29,25,29,0,1,0,0,0,0,0,0,"1,8","1,3","0,7","1,5","0,6","5,1","0,3","4,8","0,06","0,11","0,04","0,15","1,1","30,7","30,7",0,0
3,Brood,2876,"Brood brioche","Bread brioche",,g,100,"Per 100g.",,,1422,338,"8,5","8,5",0,,50,25,25,0,"2,5",0,28,,11,"9,6","3,7","3,2","2,4","0,3",2,"0,2",0,0,"0,01","0,01",0,"0,03",0,"0,07","0,01","1,53","0,01","0,56",0,"0,02",0,"0,02",0,"0,02",0,0,0,0,0,0,"0,03","1,86","0,02",0,0,"0,03","1,25",0,"0,01","0,02",0,"0,17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,14","0,01",0,0,0,0,0,0,"0,08","5,9",410,106,32,76,17,"0,8",0,"0,8","0,1",3,"0,6","52,3",,1,1,1,0,,,,,,0,,,"0,2",,,,,,,,"0,06","0,22","0,056",0,"0,8","43,8","43,8",0,0
3,Brood,2916,"Cracker VitaLU m calcium","Cracker VitaLU w added calcium","Vitalu cracker meerzaden/voltarwe",g,100,"Per 100g. Gem van voltarwe, meerzaden. Verrijkt met: Calcium.",CA,,1556,370,12,12,0,,56,14,42,0,"7,5",0,"15,3",,"9,2","8,3","2,3","2,7","3,4","0,3","3,1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,1",,,,,"0,27",,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0,250,244,203,216,76,"3,6",0,"3,6","0,4",2,"2,4",14,,0,0,0,0,,,,,,0,0,0,1,,,,,,,,"0,24","0,08","0,18",0,"0,8",31,31,0,0
3,Brood,2931,"Brood meergranen volkoren- Becel","Bread multigrain wholemeal Becel","Meergranenbrood becel volkoren",g,100,"Per 100g.",,,1072,255,11,11,0,,37,"1,5","35,5",0,8,0,"38,8",,"5,2","4,7","0,8","1,4","2,4","0,5","1,9",0,0,0,0,0,0,"0,01",0,"0,01",0,"0,55","0,01","0,2",0,"0,01",0,"0,02",0,"0,01",0,0,0,0,0,0,"0,01","1,36","0,01",0,0,0,"1,88",0,0,0,0,"0,52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,05","0,9",277,472,44,177,62,"1,9",0,"1,9","0,25",6,"1,29","43,1",,0,0,0,0,0,71,,0,,0,0,0,"0,1","0,1",0,"0,2",0,,,,"0,11","0,07","0,084",0,"1,7","40,8","40,8",0,0
3,Brood,2937,"Toast Melba naturel","Toast Melba natural","Cracker Melba toast naturel",g,100,"Per 100g.",,,1686,398,"12,7","12,7",0,,"79,3","3,2","76,1",0,"4,1",0,4,,"2,4","2,1","0,5","0,7","0,8","0,1","0,7",0,0,0,0,0,0,"0,01",0,"0,01",0,"0,35",0,"0,08",0,"0,01",0,"0,01",0,"0,01",0,0,0,0,0,0,"0,01","0,72","0,01",0,0,0,"0,72",0,0,0,0,"0,09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,03",0,652,221,26,130,25,"1,8",0,"1,8","0,13",5,"0,9","1,9",,0,0,0,0,,,,,,0,0,0,"0,8","0,6","0,2","1,1","0,1",,,,"0,08","0,14","0,071",0,1,10,10,0,0
3,Brood,2938,"Toast Melba overige soorten","Toast Melba other varieties","Cracker melba toast sesam/volkoren/meergranen",g,100,"Per 100g. Gem van sesam, volkoren, meergranen.",,,1699,403,"15,4","15,4",0,,"64,9","2,7","62,2",0,"8,2",0,4,,"7,2","6,3","1,4","1,9","2,8","0,3","2,5",0,0,0,0,0,0,"0,01",0,"0,01",0,"1,09","0,01","0,24",0,"0,02",0,"0,02",0,"0,03",0,0,0,0,0,0,"0,02","1,84","0,04",0,"0,01",0,"2,49",0,0,0,0,"0,3",0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,02",0,0,0,0,0,0,0,"0,09",0,700,222,26,130,25,"1,8",0,"1,8","0,13",5,"0,9","1,9",,0,0,0,0,,,,,,0,0,0,"0,8","0,6","0,2","1,1","0,1",,,,"0,08","0,14","0,071",0,1,10,10,0,0
3,Brood,3007,"Brood met verlaagd koolhydraatgehalte","Bread low in carbohydrates","Koolhydraatarm brood",g,100,"Per 100g. Slankelijn brood bakkerij 't Stoepje.",,,1010,241,"17,2","17,2",0,,21,"0,5","20,5",0,"3,8",0,"49,1",,"8,9","7,7","1,2",2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,248,44,177,62,"1,9",0,"1,9","0,25",6,"1,29","59,5",,0,0,0,0,,,,,,0,0,0,,,,,,,,,"0,11","0,07","0,084",0,"1,7","40,8","40,8",0,0
3,Brood,3046,"Brood tarwe- Turks","Bread brown Turkish","Turks bruinbrood",g,100,"Per 100g. Gem van verschillende typen turks tarwebrood.",,,1050,248,"10,6","10,6",0,,"44,2","3,1","41,1",0,7,0,33,,"1,7","1,5","0,5","0,3","0,7",0,"0,6",0,,,0,0,,"0,01",,"0,01",0,"0,37",0,"0,08",,0,0,0,0,0,,,,,,0,"0,01","0,27","0,01",,0,0,"0,64",,,,,"0,04",0,,0,,,,0,,0,,,,,,,0,0,,,,,0,0,0,0,,,,,,,"0,02","0,4",645,260,61,202,64,2,0,2,"0,24",5,"1,4",45,,0,0,0,0,,,,,,0,0,0,"0,3","0,2","0,2","0,1",0,,,,"0,18","0,09","0,11",0,"0,3",33,33,0,0
3,Brood,3056,"Brood tarwe- natriumarm","Bread brown wheat low sodium","Bruinbrood na-",g,100,"Per 100g.",,,1000,236,"9,8","9,8",0,,"42,9","1,9",41,0,5,0,"38,6",,"1,7","1,5","0,4","0,4","0,6","0,1","0,6",0,0,0,0,0,0,"0,01",0,"0,01",0,"0,27",0,"0,06",0,0,0,0,0,"0,01",0,0,0,0,0,0,"0,01","0,43","0,01",0,0,0,"0,57",0,0,0,0,"0,07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,02","0,9",120,192,29,142,43,"1,4",0,"1,4","0,16",4,1,"16,5",,0,0,0,0,,,,,,0,0,0,"0,1","0,1",0,"0,2",0,,,,"0,09","0,06","0,072",0,"1,2","26,7","26,7",0,0
3,Brood,3077,"Brood wit- glutenvrij Pan Carre Schar","Bread white gluten free Pan Carre Schar","Witbrood glutenvrij pan carre schar",g,100,"Per 100g.",,,960,228,"2,9","2,9",0,,"39,7","3,8","35,9",0,"6,3",0,"46,1",,5,"4,8","0,7","2,2",2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,,,,,,,,,,,"0,7",,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,0,,,,,
3,Brood,3078,"Brood meergranen- glutenvrij Rustico Schar","Bread multigrain gluten free Rustico Schar","Meergranenbrood glutenvrij rustico schar",g,100,"Per 100g.",,,949,225,"4,4","4,4",0,,"41,2","3,4","37,8",0,"6,4",0,"44,7",,"3,3","3,2","1,2","0,5","1,4",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,,,,,,,,,,,"0,8",,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,0,,,,,
3,Brood,3079,"Brood zuurdesem- glutenvrij Pain Campagnard Schar","Bread sourdough gluten free Pain Campagnard Schar","Zuurdesembrood glutenvrij pain campagnard schar",g,100,"Per 100g.",,,967,229,"3,5","3,5",0,,"43,1",3,"40,1",0,"5,7",0,"44,2",,"3,5","3,4","0,5","1,5","1,4",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,,,,,,,,,,,"0,9",,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,0,,,,,
3,Brood,3080,"Knackebrod glutenvrij Fette Croccanti Schar","Crispbread gluten free Fette Croccanti Schar","Cracker knackebrod glutenvrij fettecroccanti schar",g,100,"Per 100g.",,,1559,368,"7,4","7,4",0,,"79,1","5,3","73,8",0,"2,3",0,"9,3",,"1,9","1,6","0,5","0,5","0,7",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,700,92,7,88,30,"0,8",0,"0,8","0,14",3,"0,6","1,3",,0,0,0,0,,,,,,0,0,0,"0,5",,,,,,,,"0,16","0,06","0,19",0,"0,4","12,6","12,6",0,0
3,Brood,3186,"Brood wit- bereid met broodmix","Bread white prepared with bread mixture","Witbrood bereid met broodmix",g,100,"Per 100g. Koopmans.",,,1152,272,10,10,0,,50,"1,5","48,5",0,"1,2",0,"35,5",,"3,3","3,2","1,2",1,1,"0,1","0,9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,94",,,,,"0,08",,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,1,400,115,29,84,19,"0,8",0,"0,8","0,12",4,"0,6","1,5",,0,0,0,0,0,71,,0,,0,0,0,"0,1","0,1",0,"0,3",0,,,,"0,06","0,04","0,032",0,"0,9",22,22,0,0
3,Brood,3187,"Brood tarwe- bereid met broodmix","Bread brown wheat prep with bread mixture","Bruinbrood tarwe- bereid met broodmix",g,100,"Per 100g. Koopmans.",,,1103,261,11,11,0,,44,"0,6","43,4",0,"4,4",0,37,,"3,6","3,5","1,3","1,1","1,1","0,1",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,03",,,,,"0,09",,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,"0,9",400,192,29,142,43,"1,4",0,"1,4","0,16",4,1,"1,5",,0,0,0,0,0,71,,0,,0,0,0,"0,1","0,1",0,"0,2",0,,,,"0,09","0,06","0,072",0,"1,2","26,7","26,7",0,0
3,Brood,3188,"Brood meergranen- bereid met broodmix","Bread multigrain prep w bread mixture","Meergranenbrood bereid met broodmix",g,100,"Per 100g. Koopmans.",,,1330,317,15,15,0,,37,"0,8","36,2",0,"4,9",0,"32,1",,11,"10,6","3,9","3,3","3,4","0,3","3,1","0,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,15",,,,,"0,28",,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,"0,9",440,248,44,177,62,"1,9",0,"1,9","0,25",6,"1,29","1,5",,0,0,0,0,0,71,,0,,0,0,0,"0,1","0,1",0,"0,2",0,,,,"0,11","0,07","0,084",0,"1,7","40,8","40,8",0,0
3,Brood,3190,"Brood VollerKoren","Bread VollerKoren",,g,100,"Per 100g. Verrijkt met: Voedingsvezel totaal.",FIBT,,975,231,"10,6","10,6",0,,"35,6","1,1","34,5",0,"9,8",0,"39,2",,3,"2,7","0,6","0,8","1,2","0,1","1,1",0,0,0,0,0,0,"0,01",0,"0,01",0,"0,47","0,01","0,1",0,"0,01",0,"0,01",0,"0,01",0,0,0,0,0,0,"0,01","0,79","0,02",0,0,0,"1,07",0,0,0,0,"0,13",0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,04","0,7",434,236,33,204,68,2,0,2,"0,21",4,"1,44","69,2",,0,0,0,0,,,,,,0,0,0,"0,2",,,,,,,,"0,1","0,06","0,098",0,"1,6","37,8","37,8",0,0
3,Brood,3194,"Brood Vikorn","Bread wheat Vikorn",,g,100,"Per 100g. Verrijkt met: IJzer totaal, Vitamine B2, Vitamine B1, Vitamine B12.","FE, RIBF, THIA, VITB12",,1116,265,"11,4","11,4",0,,"39,9","1,3","38,6",0,5,0,"36,4",,"5,5","4,8","0,9","1,4","2,5","0,4",2,0,0,0,0,0,0,0,0,"0,01",0,"0,59",0,"0,24",0,"0,01",0,"0,02",0,"0,01",0,0,0,0,0,0,"0,01","1,36","0,02",0,0,0,"2,01",0,0,0,0,"0,44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,04",1,424,192,46,158,52,"3,5",0,"3,5","0,24",6,"1,18","59,7",,0,0,0,0,0,,,,,0,0,0,"0,1","0,1",0,"0,3",0,,,,"0,2","0,3","0,09","0,5","1,6","35,8","35,8",0,0
3,Brood,3195,"Brood Vikorn Volvezel","Bread wheat Vikorn Volvezel",,g,100,"Per 100g. Verrijkt met: IJzer totaal, Vitamine B2, Vitamine B1, Vitamine B12.","FE, RIBF, THIA, VITB12",,1128,268,"11,1","11,1",0,,"39,4","2,2","37,2",0,"6,8",0,"35,4",,"5,8",5,"0,9","1,5","2,6","0,5","2,1",0,0,0,0,0,0,"0,01",0,"0,01",0,"0,63",0,"0,25",0,"0,02",0,"0,02",0,"0,01",0,0,0,0,0,0,"0,01","1,44","0,02",0,0,0,"2,12",0,0,0,0,"0,46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,04",1,431,192,46,158,52,"3,3",0,"3,3","0,24",6,"1,18","59,7",,0,0,0,0,0,,,,,0,0,0,"0,1","0,1",0,"0,3",0,,,,"0,2","0,3","0,09","0,5","1,6","35,8","35,8",0,0
3,Brood,3209,"Brood volkoren- fijn m diverse zaden","Bread wholemeal fine w seeds","Volkorenbrood fijnvolkoren m diverse zaden",g,100,"Per 100g.",,,1148,273,"12,3","12,3",0,"1,8","35,8","1,7","34,1",0,"7,8",0,"34,7",,"7,3","6,8","1,2","1,8","3,8","0,8","3,1",0,0,0,0,0,0,0,0,"0,01",0,"0,8","0,01","0,31",0,"0,02",0,"0,02",0,"0,02",0,0,0,0,0,0,"0,01","1,76","0,01",0,0,0,"3,05",0,0,0,0,"0,75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,05","0,6",349,287,44,276,103,"2,5",0,"2,5","0,29",6,"2,11","50,4","2,3",0,0,0,1,0,,,,,0,0,0,"1,7","1,6","0,1","0,2",0,,,,"0,23","0,08","0,14",0,"1,9","46,6","46,6",0,0
3,Brood,3210,"Brood volkoren- fijn m zonnebloempitten","Bread wholemeal fine w sunflower seeds","Volkorenbrood fijnvolkoren m zonnebloempitten",g,100,"Per 100g.",,,1186,282,"11,7","11,7",0,"1,5","36,2","1,6","34,6",0,"6,7",0,"34,9",,"8,6","8,1","1,1","2,4","4,6","0,1","4,5",0,0,0,0,0,0,0,0,"0,01",0,"0,7",0,"0,3",0,"0,02",0,"0,05",0,"0,02",0,0,0,0,0,0,"0,01","2,37","0,02",0,0,0,"4,48",0,0,0,0,"0,09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,03","0,6",353,282,38,256,103,"2,3",0,"2,3","0,46",10,"1,91","50,8","2,3",0,0,0,2,0,,,,,0,0,0,"4,7","4,5","0,2","0,3",0,,,,"0,28","0,08","0,24",0,"2,1","51,2","51,2",0,0
3,Brood,3211,"Brood volkoren- grof m diverse zaden","Bread wholemeal coarse w seeds","Volkorenbrood grofvolkoren m diverse zaden",g,100,"Per 100g.",,,1155,275,"12,6","12,6",0,"1,8","35,1","1,7","33,5",0,8,0,"34,6",,"7,5","7,1","1,2","1,9","3,9","0,8","3,2",0,0,0,0,0,0,"0,01",0,"0,01",0,"0,82",0,"0,32",0,"0,02",0,"0,02",0,"0,01",0,0,0,0,0,0,"0,01","1,88","0,02",0,0,0,"3,15",0,0,0,0,"0,76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,04","0,6",350,351,47,270,100,"2,5",0,"2,5","0,29",7,"2,06","50,4","2,2",0,0,0,1,0,,,,,0,0,0,"1,7","1,6","0,1","0,2",0,,,,"0,24","0,08","0,15",0,2,"50,9","50,9",0,0
3,Brood,3212,"Brood volkoren- grof m zonnebloempitten","Bread wholemeal coarse w sunflower seeds","Volkorenbrood grofvolkoren m zonnebloempitten",g,100,"Per 100g.",,,1194,284,"12,1","12,1",0,"1,6","35,6","1,6",34,0,"6,9",0,"34,7",,"8,9","8,4","1,1","2,5","4,7","0,1","4,6",0,0,0,0,0,0,"0,01",0,"0,01",0,"0,71",0,"0,3",0,"0,02",0,"0,05",0,"0,02",0,0,0,0,0,0,"0,01","2,49","0,03",0,0,0,"4,58",0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,03","0,6",354,346,41,249,100,"2,3",0,"2,3","0,46",11,"1,85","50,8","2,3",0,0,0,2,0,,,,,0,0,0,"4,7","4,5","0,2","0,3",0,,,,"0,29","0,08","0,25",0,"2,2","55,6","55,6",0,0
3,Brood,3213,"Brood volkoren- grof m pompoenpitten","Bread wholemeal coarse w pumpkin seeds","Volkorenbrood grofvolkoren m pompoenpitten",g,100,"Per 100g.",,,1158,276,"13,6","13,6",0,"2,3","34,4","1,8","32,5",0,7,0,"34,8",,"7,8","7,3","1,7","1,8","3,7","0,1","3,6",0,0,0,0,0,,"0,01",,"0,01",0,"1,22","0,01","0,42",,"0,03",0,"0,01",0,"0,02",,,,,,0,"0,01","1,76","0,02",,0,,"3,57",,,,,"0,11",0,,0,0,0,0,0,,0,,,,0,0,,0,0,,0,,,0,0,0,0,,0,0,,,,"0,07","0,6",348,353,37,307,120,"2,7",0,"2,7","0,22",6,"2,16","50,2","2,5",0,0,0,0,0,,,,,0,0,0,"0,2","0,1","0,1","0,2",0,,,,"0,12","0,08","0,12",0,2,49,49,0,0
3,Brood,3236,"Brood stok- wit m kruidenboter kant-en-klaar","Baguette white w herb butter ready made","Stokbrood wit met kruidenboter",g,100,"Per 100g. Gem van AH, AH Basic, Farmland, Jumbo en Meggle; Voor meer informatie zie Overzicht recepten op NEVO-website.",,,1271,303,"7,8","7,7","0,2",,"39,4","2,3","37,1",0,"2,3",0,"38,3",,"12,2","11,4","7,6","2,7","0,8","0,1","0,6","0,2","0,47","0,27","0,15","0,33","0,01","0,4","0,01","1,2","0,12","3,31","0,08","1,1","0,01","0,01",0,"0,01",0,0,0,0,"0,15","0,03","0,01","0,11","0,17","2,33","0,01",0,0,0,"0,55",0,0,0,0,"0,09",0,0,0,0,"0,01",0,"0,01",0,"0,01",0,0,0,0,"0,01",0,"0,01",0,0,"0,06",0,0,0,0,"0,21",0,0,0,0,0,0,0,"0,04","37,3",560,90,25,81,17,"0,7",0,"0,7","0,1",3,"0,53",54,,121,127,114,75,0,,,,,"0,1",,,"0,6","0,5",0,"0,3",0,,,,"0,06","0,03","0,02","0,05","0,8","47,4","47,4",0,0
3,Brood,3325,"Wafel rijst- naturel zonder zout","Rice cake puffed plain without salt","Rijstwafel naturel zonder zout",g,100,"Per 100g.",,,1651,390,"6,6","6,6",0,,"81,8",1,"80,8",0,"4,7",0,"4,5",,3,"2,6","0,7","0,8","1,1",0,"1,1",0,0,0,0,0,0,0,0,0,0,"0,62",0,"0,06",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,78",0,0,0,0,"1,09",,,,,0,,0,0,,,,,,0,,,,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,303,18,324,132,"0,9",0,"0,9","0,22",10,2,"2,2","1,6",0,0,0,0,,,,,,0,0,0,"0,8",,,,,,,,"0,34","0,03","0,17",0,"4,8",49,49,0,0
3,Brood,3326,"Brood volkoren- fijn m pompoenpitten","Bread wholemeal fine w pumpkin seeds","Volkorenbrood fijnvolkoren m pompoenpitten",g,100,"Per 100g.",,,1151,274,"13,2","13,2",0,"2,2",35,"1,8","33,2",0,"6,8",0,35,,"7,5","7,1","1,7","1,7","3,6","0,1","3,5",0,0,0,0,0,,0,,"0,01",0,"1,21","0,01","0,41",,"0,03",0,"0,01",0,"0,02",,,,,,0,"0,01","1,64","0,01",,0,,"3,47",,,,,"0,1",0,,0,0,0,0,0,,0,,,,0,0,,0,0,,0,,,0,0,"0,01",0,,0,0,,,,"0,08","0,6",347,289,34,313,123,"2,7",0,"2,7","0,22",4,"2,21","50,2","2,6",0,0,0,0,0,,,,,0,0,0,"0,2","0,1","0,1","0,2",0,,,,"0,11","0,07","0,11",0,"1,9","44,7","44,7",0,0
3,Brood,3327,"Brood tarwe/volkoren- gem","Bread brown/wholemeal average","Bruinbrood tarwe/volkoren gem",g,100,"Per 100g.",,,995,235,"10,5","10,5",0,"1,7",41,"1,9","39,1",0,"5,8",0,"38,7",,2,"1,8","0,4","0,6","0,8","0,1","0,7",0,0,0,0,0,,"0,01",,"0,01",0,"0,3",0,"0,07",,"0,01",0,"0,01",0,"0,01",,,,,,0,"0,01","0,53","0,01",,0,,"0,69",,,,,"0,08",0,,0,0,0,0,0,,0,,,,0,0,,0,0,,0,,,0,0,"0,01",0,,0,0,,,,"0,02","0,8",400,229,32,171,55,"1,7",0,"1,7","0,19",4,"1,2",58,"2,1",0,0,0,0,0,73,,0,,0,0,0,"0,2","0,1",0,"0,2",0,,,,"0,1","0,06","0,09",0,"1,4","33,5","33,5",0,0
3,Brood,3328,"Brood tarwe/volkoren- gem m diverse zaden","Bread brown/wholemeal average w seeds","Bruinbrood tarwe/volkoren gem m diverse zaden",g,100,"Per 100g.",,,1156,275,"11,9","11,9",0,"1,7","37,2","1,7","35,5",0,"7,2",0,"34,6",,"7,1","6,7","1,2","1,8","3,7","0,7",3,0,0,0,0,0,0,"0,01",0,"0,01",0,"0,78",0,"0,3",,"0,02",0,"0,02",0,"0,01",0,0,0,,,0,"0,01","1,73","0,01",0,0,0,"2,99",0,0,0,0,"0,74",0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,,0,0,"0,01",0,,0,0,0,,,"0,04","0,7",356,286,43,248,91,"2,2",0,"2,2","0,27",6,"1,9","51,3","2,1",0,0,0,1,0,64,,0,,0,0,0,"1,7","1,6","0,1","0,2",0,,,,"0,22","0,07","0,14",0,"1,8","42,8","42,8",0,0
3,Brood,3374,Focaccia,Focaccia,"Brood focaccia",g,100,"Per 100g. Gem van AH mozzarella, AH ui-kaas, Boboli garlic&mozzarella, Boboli paprika&olives, Hoogvliet paprika&olijf en Jumbo paprika-olijf.",,FE,1119,266,"7,7","7,7",0,,"38,4","2,5","35,8",0,"1,7",0,"43,6",,"8,7","8,4","1,7","3,8","2,8","0,3","2,5",0,0,0,0,0,0,0,0,"0,02",0,"1,31","0,01","0,28",0,"0,03",0,"0,03",0,"0,01",0,0,0,0,0,0,"0,03","3,79","0,03",0,0,0,"2,53",0,0,0,0,"0,28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,,2,507,128,9,39,16,"0,5",0,"0,5","0,08",3,"0,5","10,9",,0,0,0,0,,,,,,0,0,0,"0,5",,,,,,,,"0,21","0,08","0,13","0,08","1,3",55,55,0,1
